"","hh_ID","ind_ID","female","age","trip_ID","trip_distance","trip_time","trip_main_mode","weight_trip","trip_purpose"
"2146",38704,26819,1,51,2,1.758,40,"Car",1084.125385,1
"2147",38704,26820,1,28,1,8.332,40,"Metro",965.574583,1
"2148",38704,26820,1,28,2,8.332,30,"Metro",965.574583,1
"2149",38704,26821,0,24,1,8.672,30,"Metro",965.574583,1
"2150",38704,26821,0,24,2,8.672,30,"Car",1084.125385,1
"2151",38729,20051,1,61,1,0.022,10,"Walk",1084.125385,1
"2152",38729,20051,1,61,2,0.022,10,"Walk",1084.125385,1
"2153",38729,20051,1,61,3,0.579,50,"Minibus/van",1084.125385,0
"2154",38729,20051,1,61,4,0.579,80,"Minibus/van",1084.125385,0
"2160",38758,23127,1,36,1,11.826,90,"Tram",1099.334198,1
"2161",38758,23127,1,36,2,11.826,90,"Tram",1099.334198,1
"2162",36992,1662,0,32,1,15.123,50,"Car",1084.125385,0
"2163",36992,1662,0,32,2,3.904,40,"Car",1084.125385,0
"2164",36992,1662,0,32,3,0.78,10,"Car",1084.125385,0
"2165",36992,1662,0,32,4,0.78,10,"Car",1084.125385,0
"2166",36992,1662,0,32,5,15.659,60,"Car",1084.125385,1
"2167",36992,1663,1,31,1,0.78,10,"Car",1084.125385,0
"2168",36992,1663,1,31,2,0.78,10,"Car",1084.125385,0
"2169",36992,1664,0,3,1,0.78,10,"Car",1084.125385,0
"2170",36992,1664,0,3,2,0.78,10,"Car",1084.125385,0
"2171",36993,6679,0,35,1,6.34,30,"Car",1084.125385,1
"2172",36993,6679,0,35,2,13.614,200,"Car",1084.125385,1
"2175",36997,1675,0,29,1,18.282,50,"Car",1084.125385,1
"2176",36997,1676,1,26,1,9.123,50,"Omnibus",1084.125385,1
"2177",36997,1676,1,26,2,9.123,55,"Omnibus",1084.125385,1
"2178",36999,1693,0,42,1,9.367,120,"Omnibus",1084.125385,1
"2179",36999,1693,0,42,2,9.367,60,"Omnibus",1084.125385,1
"2180",36999,1693,0,42,3,0.902,15,"Walk",1084.125385,0
"2181",36999,1693,0,42,4,0.902,15,"Walk",1084.125385,0
"2182",36999,1694,1,36,1,0.31,10,"Walk",1084.125385,0
"2183",36999,1694,1,36,2,2.903,58,"Omnibus",1084.125385,1
"2184",36999,1694,1,36,3,2.903,70,"Omnibus",1084.125385,0
"2185",36999,1694,1,36,4,0.31,11,"Walk",1084.125385,0
"2186",36999,1695,1,7,1,0.31,10,"Walk",1084.125385,0
"2187",36999,1695,1,7,2,0.31,13,"Walk",1084.125385,0
"2188",36999,1696,0,5,1,0.31,10,"Walk",1084.125385,0
"2189",36999,1696,0,5,2,0.31,13,"Walk",1084.125385,0
"2193",37000,1700,0,29,1,3.867,60,"Omnibus",1084.125385,1
"2194",37000,1700,0,29,2,3.867,100,"Omnibus",1084.125385,1
"2196",37000,1702,1,22,1,11.149,100,"Omnibus",1084.125385,0
"2197",37000,1702,1,22,2,11.149,72,"Omnibus",1084.125385,0
"2198",37003,4304,1,40,1,1.765,10,"Car",1084.125385,0
"2199",37003,4304,1,40,2,1.765,10,"Car",1084.125385,0
"2200",37003,4304,1,40,3,0.722,5,"Car",1084.125385,0
"2201",37003,4304,1,40,4,21.146,75,"Car",1084.125385,1
"2202",37003,4304,1,40,5,1.092,5,"Car",1084.125385,0
"2203",37003,4304,1,40,6,1.092,5,"Car",1084.125385,1
"2204",37003,4304,1,40,7,1.041,5,"Car",1084.125385,0
"2205",37003,4304,1,40,8,1.041,10,"Car",1084.125385,0
"2206",37003,4304,1,40,9,1.092,10,"Car",1084.125385,0
"2207",37003,4304,1,40,10,1.092,10,"Car",1084.125385,1
"2208",37003,4304,1,40,11,21.146,60,"Car",1084.125385,0
"2209",37003,4304,1,40,12,0.722,10,"Car",1084.125385,0
"2210",37003,4305,1,17,1,1.765,10,"Car",1084.125385,0
"2211",37003,4305,1,17,2,1.765,40,"Omnibus",1084.125385,0
"2212",37003,4306,0,10,1,1.765,10,"Car",1084.125385,0
"2213",37003,4306,0,10,2,1.765,40,"Omnibus",1084.125385,0
"2214",37006,1703,0,41,1,8.091,30,"Car",1084.125385,1
"2215",37006,1703,0,41,2,8.091,30,"Car",1084.125385,1
"2216",37007,1822,0,41,1,12.156,60,"Car",1084.125385,1
"2217",37007,1822,0,41,2,12.156,60,"Car",1084.125385,1
"2221",37008,14178,0,60,1,4.605,20,"Car",1084.125385,0
"2222",37008,14178,0,60,2,4.605,20,"Car",1084.125385,0
"2223",37008,14179,1,55,1,4.605,20,"Car",1084.125385,0
"2224",37008,14179,1,55,2,4.605,20,"Car",1084.125385,0
"2226",37092,13603,1,76,1,2.311,10,"Car",1084.125385,1
"2227",37092,13603,1,76,2,2.311,20,"Car",1084.125385,1
"2228",37092,13604,1,42,1,2.311,10,"Car",1084.125385,1
"2229",37092,13604,1,42,2,2.311,20,"Car",1084.125385,1
"2230",37092,13605,1,38,1,10.416,40,"Car",1084.125385,1
"2231",37092,13605,1,38,2,10.416,45,"Car",1084.125385,1
"2234",37095,6120,0,44,1,17.174,90,"Car",1084.125385,1
"2235",37095,6120,0,44,2,17.174,60,"Car",1084.125385,1
"2237",37095,6122,0,17,1,7.355,50,"Omnibus",1084.125385,0
"2238",37095,6122,0,17,2,9.131,30,"Omnibus",1084.125385,0
"2239",37095,6122,0,17,3,5.066,140,"Omnibus",1084.125385,0
"2240",37095,6123,0,16,1,5.066,50,"Omnibus",1084.125385,0
"2241",37095,6123,0,16,2,9.131,60,"Omnibus",1084.125385,0
"2242",37095,6123,0,16,3,7.355,45,"Omnibus",1084.125385,0
"2243",37098,16220,0,56,1,3.874,15,"Car",1084.125385,0
"2244",37098,16220,0,56,2,21.657,185,"Car",1084.125385,1
"2245",37098,16220,0,56,3,24.722,100,"Car",1084.125385,1
"2247",37098,16222,0,22,1,5.138,16,"Car",1084.125385,1
"2248",37098,16222,0,22,2,0.032,3,"Walk",1084.125385,0
"2249",37098,16222,0,22,3,0.032,5,"Walk",1084.125385,1
"2250",37098,16222,0,22,4,4.865,90,"Omnibus",1084.125385,0
"2251",37098,16222,0,22,5,5.88,60,"Omnibus",1084.125385,0
"2252",37098,16223,0,10,1,1.31,20,"Bus",1084.125385,0
"2253",37098,16223,0,10,2,1.31,20,"Bus",1084.125385,0
"2254",37099,6847,1,53,1,0.604,20,"Walk",1084.125385,0
"2255",37099,6847,1,53,2,0.604,20,"Walk",1084.125385,0
"2256",37099,6848,1,18,1,9.206,80,"Omnibus",1084.125385,0
"2257",37099,6848,1,18,2,9.206,40,"Omnibus",1084.125385,0
"2258",37099,6848,1,18,3,0.403,13,"Omnibus",1084.125385,0
"2259",37099,6848,1,18,4,0.403,15,"Omnibus",1084.125385,0
"2260",37099,6849,1,16,1,0.949,30,"Walk",1084.125385,0
"2261",37099,6849,1,16,2,0.949,40,"Walk",1084.125385,0
"2262",37099,6849,1,16,3,4.107,20,"Omnibus",1084.125385,0
"2263",37099,6849,1,16,4,4.107,40,"Omnibus",1084.125385,0
"2269",37011,1708,0,34,1,1.656,15,"Motorcycle",1084.125385,1
"2270",37011,1708,0,34,2,1.656,15,"Motorcycle",1084.125385,1
"2271",37011,1709,1,34,1,0.37,20,"Walk",1084.125385,1
"2272",37011,1709,1,34,2,0.37,20,"Walk",1084.125385,1
"2273",37011,1709,1,34,3,0.37,20,"Walk",1084.125385,1
"2274",37011,1709,1,34,4,0.37,20,"Walk",1084.125385,1
"2276",37012,1711,0,35,1,3.963,60,"Omnibus",1084.125385,1
"2277",37012,1711,0,35,2,3.963,40,"Omnibus",1084.125385,1
"2278",37012,1712,1,38,1,8.457,95,"Omnibus",1084.125385,1
"2279",37012,1712,1,38,2,8.457,75,"Omnibus",1084.125385,1
"2280",37012,1713,0,10,1,0.228,10,"Walk",1084.125385,0
"2281",37012,1713,0,10,2,0.228,10,"Walk",1084.125385,0
"2282",37012,1714,0,3,1,3.02,30,"Bus",1084.125385,0
"2283",37012,1714,0,3,2,3.02,30,"Bus",1084.125385,0
"2284",37015,17421,0,35,1,5.371,70,"Omnibus",1084.125385,1
"2285",37015,17421,0,35,2,5.371,70,"Omnibus",1084.125385,1
"2286",37015,17422,1,35,1,5.373,70,"Omnibus",1084.125385,1
"2287",37015,17422,1,35,2,5.373,130,"Omnibus",1084.125385,1
"2289",37017,20326,0,38,1,0.544,5,"Car",1084.125385,1
"2290",37017,20326,0,38,2,0.544,20,"Car",1084.125385,1
"2291",37017,20327,1,42,1,1.623,10,"Car",1084.125385,0
"2292",37017,20327,1,42,2,1.623,10,"Car",1084.125385,0
"2293",37017,20328,0,14,1,0.203,10,"Walk",1084.125385,0
"2294",37017,20328,0,14,2,0.203,5,"Walk",1084.125385,0
"2295",37018,1718,1,28,1,1.262,10,"Car",1084.125385,1
"2296",37018,1718,1,28,2,1.262,11,"Car",1084.125385,1
"2297",37018,1718,1,28,3,7.636,30,"Car",1084.125385,0
"2298",37018,1718,1,28,4,7.636,50,"Car",1084.125385,0
"2299",37018,1719,1,64,1,18.996,35,"Metro",965.574583,0
"2300",37018,1719,1,64,2,18.996,85,"Metro",965.574583,0
"2301",37018,1720,0,63,1,27.184,90,"Omnibus",1084.125385,0
"2302",37018,1720,0,63,2,20.376,180,"Omnibus",1084.125385,0
"2303",37018,1720,0,63,3,8.685,60,"Omnibus",1084.125385,0
"2304",37019,19804,1,51,1,10.561,90,"Omnibus",1084.125385,1
"2305",37019,19804,1,51,2,0.127,10,"Walk",1084.125385,1
"2306",37019,19804,1,51,3,10.511,70,"Omnibus",1084.125385,1
"2308",37019,19806,1,18,1,1.462,15,"Car",1084.125385,1
"2309",37019,19806,1,18,2,1.462,50,"Walk",1084.125385,1
"2310",37019,19807,1,17,1,3.763,35,"Omnibus",1084.125385,1
"2311",37019,19807,1,17,2,3.763,45,"Omnibus",1084.125385,1
"2312",37019,19807,1,17,3,0.187,20,"Walk",1084.125385,0
"2313",37019,19807,1,17,4,0.187,5,"Walk",1084.125385,0
"2314",37021,1721,0,42,1,0.164,10,"Walk",1084.125385,0
"2315",37021,1721,0,42,2,10.712,80,"Omnibus",1791.461993,1
"2316",37021,1721,0,42,3,10.712,100,"Omnibus",1084.125385,0
"2317",37021,1721,0,42,4,0.164,10,"Walk",1084.125385,0
"2318",37021,1722,1,41,1,14.624,82,"Omnibus",1084.125385,1
"2319",37021,1722,1,41,2,14.624,150,"Metro",965.574583,1
"2320",37021,1723,0,10,1,0.164,10,"Walk",1084.125385,0
"2321",37021,1723,0,10,2,0.276,10,"Walk",1084.125385,0
"2322",37021,1723,0,10,3,0.276,10,"Walk",1084.125385,0
"2323",37021,1723,0,10,4,0.164,10,"Walk",1084.125385,0
"2324",37106,13601,1,28,1,13.307,75,"Tram",1099.334198,1
"2325",37106,13601,1,28,2,13.307,70,"Tram",1099.334198,1
"2327",37107,6763,0,68,1,1.638,30,"Omnibus",1084.125385,0
"2328",37107,6763,0,68,2,1.638,30,"Omnibus",1084.125385,0
"2329",39261,16179,1,26,1,9.29,65,"Omnibus",1084.125385,0
"2330",39261,16179,1,26,2,9.29,180,"Omnibus",1084.125385,0
"2331",39261,16180,1,52,1,1.325,35,"Omnibus",1084.125385,1
"2332",39261,16180,1,52,2,1.325,25,"Omnibus",1084.125385,1
"2333",39261,16181,0,51,1,3.327,70,"Omnibus",1084.125385,1
"2334",39261,16181,0,51,2,3.327,114,"Omnibus",1084.125385,1
"2335",39320,16522,0,31,1,19.083,90,"Car",1084.125385,1
"2336",39320,16522,0,31,2,19.083,50,"Car",1084.125385,1
"2339",39371,20010,0,48,1,13.286,90,"Omnibus",1084.125385,1
"2340",39371,20010,0,48,2,13.286,120,"Omnibus",1084.125385,1
"2342",39371,20012,1,20,1,6.092,50,"Omnibus",1084.125385,1
"2343",39371,20012,1,20,2,6.092,50,"Omnibus",1084.125385,1
"2348",36839,15902,1,42,1,0.472,30,"Walk",1084.125385,0
"2349",36839,15902,1,42,2,0.472,30,"Walk",1084.125385,0
"2350",36839,15902,1,42,3,0.472,25,"Walk",1084.125385,0
"2351",36839,15902,1,42,4,0.472,35,"Walk",1084.125385,0
"2352",36839,15903,0,25,1,0.087,10,"Walk",1084.125385,1
"2353",36839,15903,0,25,2,0.087,15,"Walk",1084.125385,1
"2354",36839,15904,1,18,1,2.674,40,"Omnibus",1084.125385,0
"2355",36839,15904,1,18,2,2.674,70,"Omnibus",1084.125385,0
"2356",36839,15905,0,5,1,0.472,30,"Walk",1084.125385,0
"2357",36839,15905,0,5,2,0.472,35,"Walk",1084.125385,0
"2358",36840,1610,0,42,1,1.545,15,"Car",1084.125385,1
"2359",36840,1610,0,42,2,1.545,15,"Car",1084.125385,1
"2360",36842,6937,0,51,1,13.714,40,"Car",1084.125385,1
"2361",36842,6937,0,51,2,13.714,45,"Car",1084.125385,1
"2363",36842,6939,1,24,1,57.844,100,"Car",1084.125385,1
"2365",36843,16275,1,39,1,0.873,25,"Walk",1084.125385,0
"2366",36843,16275,1,39,2,0.873,20,"Walk",1084.125385,0
"2367",36843,16275,1,39,3,0.873,25,"Walk",1084.125385,0
"2368",36843,16275,1,39,4,0.873,30,"Walk",1084.125385,0
"2369",36843,16276,0,19,1,0.912,10,"Walk",1084.125385,1
"2370",36843,16276,0,19,2,0.912,20,"Walk",1084.125385,1
"2371",36843,16276,0,19,3,0.66,15,"Walk",1084.125385,0
"2372",36843,16276,0,19,4,0.66,15,"Walk",1084.125385,0
"2373",36843,16277,0,9,1,0.873,10,"Walk",1084.125385,0
"2374",36843,16277,0,9,2,0.873,10,"Walk",1084.125385,0
"2375",36847,14352,1,56,1,8.148,20,"Car",1084.125385,1
"2376",36847,14352,1,56,2,9.843,40,"Car",1084.125385,1
"2379",37033,13597,0,50,1,3.155,15,"Motorcycle",1084.125385,1
"2380",37033,13597,0,50,2,7.311,20,"Motorcycle",1084.125385,1
"2382",37033,13599,1,11,1,0.54,15,"Walk",1084.125385,0
"2383",37033,13599,1,11,2,0.54,15,"Walk",1084.125385,0
"2384",37033,13600,0,8,1,0.15,10,"Bus",1084.125385,0
"2385",37033,13600,0,8,2,0.15,25,"Bus",1084.125385,0
"2387",37035,23173,0,44,1,1.048,55,"Other",1084.125385,1
"2388",37035,23173,0,44,2,34.299,90,"Other",1084.125385,1
"2389",37035,23174,1,39,1,13.189,70,"Omnibus",1084.125385,1
"2390",37035,23174,1,39,2,13.189,90,"Omnibus",1084.125385,1
"2391",37035,23175,0,17,1,2.682,30,"Omnibus",1084.125385,0
"2392",37035,23175,0,17,2,2.682,30,"Omnibus",1084.125385,0
"2393",37035,23176,1,10,1,1.104,40,"Bus",1084.125385,0
"2394",37035,23176,1,10,2,1.104,15,"Bus",1084.125385,0
"2395",36849,10169,0,55,1,14.362,90,"Car",1084.125385,0
"2396",36849,10169,0,55,2,14.362,105,"Car",1084.125385,0
"2397",36849,10170,1,49,1,14.362,90,"Car",1084.125385,0
"2398",36849,10170,1,49,2,14.362,105,"Car",1084.125385,0
"2401",36851,1618,0,33,1,22.213,180,"Metro",965.574583,1
"2402",36851,1618,0,33,2,22.213,150,"Tram",1099.334198,1
"2403",36851,1619,1,3,1,1.121,15,"Bus",1084.125385,0
"2404",36851,1619,1,3,2,1.121,15,"Bus",1084.125385,0
"2405",36853,15481,0,51,1,14.449,50,"Car",1084.125385,1
"2406",36853,15481,0,51,2,14.449,50,"Car",1084.125385,1
"2407",36853,15481,0,51,3,15.633,60,"Car",1084.125385,0
"2408",36853,15481,0,51,4,15.633,70,"Car",1084.125385,0
"2410",36853,15483,1,25,1,15.633,60,"Car",1084.125385,0
"2411",36853,15483,1,25,2,15.633,70,"Car",1084.125385,0
"2412",36853,15484,0,1,1,15.633,60,"Car",1084.125385,0
"2413",36853,15484,0,1,2,15.633,70,"Car",1084.125385,0
"2414",36854,20723,0,52,1,6.359,90,"Car",1084.125385,0
"2415",36854,20723,0,52,2,3.57,30,"Car",1084.125385,0
"2416",36854,20723,0,52,3,3.712,30,"Car",1084.125385,0
"2417",36854,20724,1,46,1,1.304,10,"Walk",1084.125385,0
"2418",36854,20724,1,46,2,1.304,5,"Walk",1084.125385,0
"2419",36854,20724,1,46,3,1.304,5,"Walk",1084.125385,0
"2420",36854,20724,1,46,4,1.304,5,"Walk",1084.125385,0
"2421",36854,20725,0,17,1,16.714,130,"Omnibus",1084.125385,1
"2422",36854,20725,0,17,2,0.112,5,"Walk",1084.125385,0
"2423",36854,20725,0,17,3,16.68,80,"Omnibus",1084.125385,0
"2424",36854,20726,1,11,1,1.304,10,"Walk",1084.125385,0
"2425",36854,20726,1,11,2,1.304,5,"Walk",1084.125385,0
"2426",36855,1623,1,58,1,1.745,15,"Walk",1084.125385,1
"2427",36855,1623,1,58,2,1.745,30,"Walk",1084.125385,1
"2428",36855,1623,1,58,3,1.745,15,"Walk",1084.125385,1
"2429",36855,1623,1,58,4,1.745,5,"Walk",1084.125385,1
"2430",36856,7348,0,54,1,18.73,70,"Car",1084.125385,1
"2431",36856,7348,0,54,2,18.73,90,"Car",1084.125385,1
"2432",36856,7349,1,36,1,0.329,5,"Walk",1084.125385,0
"2433",36856,7349,1,36,2,0.329,10,"Walk",1084.125385,0
"2434",36856,7350,0,18,1,2.78,30,"Omnibus",1084.125385,0
"2435",36856,7350,0,18,2,2.78,35,"Omnibus",1084.125385,0
"2436",36856,7351,0,15,1,0.329,5,"Walk",1084.125385,0
"2437",36856,7351,0,15,2,0.329,10,"Walk",1084.125385,0
"2439",36856,7353,1,8,1,0.329,5,"Walk",1084.125385,0
"2440",36856,7353,1,8,2,0.329,15,"Walk",1084.125385,0
"2441",36857,6284,0,22,1,11.098,75,"Tram",1099.334198,1
"2442",36857,6284,0,22,2,11.098,90,"Omnibus",1084.125385,1
"2443",36857,6285,1,20,1,0.254,15,"Walk",1084.125385,0
"2444",36857,6285,1,20,2,0.475,20,"Walk",1084.125385,0
"2445",36857,6285,1,20,3,0.717,20,"Walk",1084.125385,0
"2446",36858,13456,0,42,1,5.055,90,"Omnibus",1084.125385,0
"2447",36858,13456,0,42,2,5.055,80,"Omnibus",1084.125385,0
"2450",36858,13465,0,21,1,4.639,10,"Motorcycle",1084.125385,1
"2451",36858,13465,0,21,2,4.639,5,"Motorcycle",1084.125385,1
"2452",36858,13466,1,18,1,5.467,30,"Car",1084.125385,0
"2453",36858,13466,1,18,2,5.467,30,"Car",1084.125385,0
"2455",36859,1631,0,36,1,12.947,100,"Tram",1099.334198,1
"2456",36859,1631,0,36,2,12.947,90,"Tram",1099.334198,1
"2457",36859,1632,1,33,1,0.405,10,"Walk",1084.125385,0
"2458",36859,1632,1,33,2,0.405,10,"Walk",1084.125385,0
"2459",36859,1632,1,33,3,0.405,10,"Walk",1084.125385,0
"2460",36859,1632,1,33,4,0.405,10,"Walk",1084.125385,0
"2461",36859,1632,1,33,5,0.405,10,"Walk",1084.125385,0
"2462",36859,1632,1,33,6,0.405,10,"Walk",1084.125385,0
"2463",36859,1632,1,33,7,0.405,10,"Walk",1084.125385,0
"2464",36859,1632,1,33,8,0.405,10,"Walk",1084.125385,0
"2465",36859,1633,0,10,1,0.405,10,"Walk",1084.125385,0
"2466",36859,1633,0,10,2,0.405,10,"Walk",1084.125385,0
"2467",36859,1634,0,6,1,0.405,10,"Walk",1084.125385,0
"2468",36859,1634,0,6,2,0.405,10,"Walk",1084.125385,0
"2469",37038,15524,1,55,1,1.251,20,"Walk",1084.125385,1
"2470",37038,15524,1,55,2,1.251,20,"Walk",1084.125385,1
"2471",37038,15525,1,33,1,0.32,10,"Walk",1084.125385,0
"2472",37038,15525,1,33,2,0.32,5,"Walk",1084.125385,0
"2473",37038,15525,1,33,3,0.32,5,"Walk",1084.125385,0
"2474",37038,15525,1,33,4,0.32,10,"Walk",1084.125385,0
"2475",37038,15526,0,13,1,0.041,5,"Walk",1084.125385,0
"2476",37038,15526,0,13,2,0.041,5,"Walk",1084.125385,0
"2477",37038,15527,1,2,1,0.32,10,"Walk",1084.125385,0
"2478",37038,15527,1,2,2,0.32,10,"Walk",1084.125385,0
"2480",37041,20412,1,22,1,20.971,90,"Metro",965.574583,1
"2481",37041,20412,1,22,2,20.971,90,"Metro",965.574583,1
"2483",37042,20847,0,32,1,14.746,70,"Omnibus",1084.125385,1
"2484",37042,20847,0,32,2,14.746,70,"Omnibus",1084.125385,1
"2485",37042,20848,0,20,1,12.952,90,"Omnibus",1084.125385,1
"2486",37042,20848,0,20,2,12.952,90,"Omnibus",1084.125385,1
"2487",37042,20849,1,8,1,0.256,15,"Walk",1084.125385,0
"2488",37042,20849,1,8,2,0.256,15,"Walk",1084.125385,0
"2489",37904,26836,0,47,1,3.42,20,"Car",1084.125385,1
"2490",37904,26836,0,47,2,3.42,25,"Car",1084.125385,1
"2491",37904,26837,1,59,1,12.372,20,"Omnibus",1084.125385,1
"2492",37904,26837,1,59,2,12.372,30,"Omnibus",1084.125385,1
"2493",38037,26553,0,32,1,13.546,50,"Car",1084.125385,1
"2494",38037,26553,0,32,2,13.546,20,"Car",1084.125385,1
"2495",38037,26554,1,27,1,0.17,5,"Walk",1084.125385,1
"2496",38037,26554,1,27,2,0.17,5,"Walk",1084.125385,1
"2497",38037,26554,1,27,3,0.17,5,"Walk",1084.125385,1
"2498",38037,26554,1,27,4,0.17,5,"Walk",1084.125385,1
"2499",38037,26555,1,8,1,0.892,10,"Bus",1084.125385,0
"2500",38037,26555,1,8,2,0.892,10,"Bus",1084.125385,0
"2501",38037,26556,0,3,1,3.214,40,"Bus",1084.125385,0
"2502",38037,26556,0,3,2,3.214,40,"Bus",1084.125385,0
"2503",38042,25523,1,53,1,10.906,150,"Tram",1099.334198,1
"2504",38042,25523,1,53,2,0.263,5,"Walk",1084.125385,0
"2505",38042,25523,1,53,3,0.263,5,"Walk",1084.125385,1
"2506",38042,25523,1,53,4,10.906,150,"Tram",1099.334198,1
"2511",36862,14201,0,10,1,1.876,20,"Walk",1084.125385,0
"2512",36862,14201,0,10,2,1.876,20,"Walk",1084.125385,0
"2513",36864,15518,0,45,1,14.162,60,"Car",1084.125385,1
"2514",36864,15518,0,45,2,14.162,60,"Car",1084.125385,1
"2515",36864,15519,1,36,1,8.746,60,"Car",1084.125385,1
"2516",36864,15519,1,36,2,8.746,40,"Car",1084.125385,1
"2519",36866,7366,0,30,1,12.027,20,"Car",1084.125385,0
"2520",36866,7366,0,30,2,7.198,30,"Car",1084.125385,1
"2521",36866,7366,0,30,3,7.198,25,"Car",1084.125385,0
"2522",36866,7366,0,30,4,12.027,90,"Car",1084.125385,0
"2523",36866,7367,1,28,1,8.658,105,"Omnibus",1084.125385,0
"2524",36866,7367,1,28,2,8.658,136,"Omnibus",1084.125385,0
"2526",36866,7369,0,8,1,0.568,30,"Bus",1084.125385,0
"2527",36866,7369,0,8,2,0.568,40,"Bus",1084.125385,0
"2528",36866,7370,0,3,1,12.027,20,"Car",1084.125385,0
"2529",36866,7370,0,3,2,12.027,90,"Car",1084.125385,0
"2530",36867,16007,1,82,1,0.571,18,"Walk",1084.125385,0
"2531",36867,16007,1,82,2,0.571,15,"Walk",1084.125385,0
"2532",36869,14895,0,33,1,4.079,15,"Car",1084.125385,1
"2533",36869,14895,0,33,2,4.079,15,"Car",1084.125385,1
"2534",36869,14896,1,21,1,4.079,15,"Car",1084.125385,1
"2535",36869,14896,1,21,2,4.079,15,"Car",1084.125385,1
"2537",36870,1635,0,49,1,1.825,10,"Car",1084.125385,1
"2538",36870,1635,0,49,2,1.825,10,"Car",1084.125385,1
"2539",36870,1636,1,45,1,5.008,30,"Omnibus",1084.125385,0
"2540",36870,1636,1,45,2,5.008,30,"Omnibus",1084.125385,0
"2544",36873,13349,0,47,1,14.375,90,"Metro",965.574583,0
"2545",36873,13349,0,47,2,5.301,20,"Omnibus",1084.125385,0
"2546",36873,13349,0,47,3,19.342,105,"Tram",1099.334198,0
"2548",36873,13351,1,13,1,1.162,30,"Omnibus",1084.125385,0
"2549",36873,13351,1,13,2,1.162,40,"Omnibus",1084.125385,0
"2552",36874,16172,1,47,1,1.845,15,"Walk",1084.125385,1
"2553",36874,16172,1,47,2,1.845,20,"Walk",1084.125385,1
"2554",36876,1645,0,27,1,0.469,10,"Walk",1084.125385,1
"2555",36876,1645,0,27,2,0.469,10,"Walk",1084.125385,1
"2556",36876,1645,0,27,3,0.469,10,"Walk",1084.125385,1
"2557",36876,1645,0,27,4,0.469,30,"Walk",1084.125385,1
"2558",36876,1646,1,26,1,0.453,10,"Walk",1084.125385,0
"2559",36876,1646,1,26,2,0.453,10,"Walk",1084.125385,0
"2560",36876,1646,1,26,3,0.469,10,"Walk",1084.125385,0
"2561",36876,1646,1,26,4,0.469,30,"Walk",1084.125385,0
"2562",36876,1647,0,3,1,0.469,130,"Walk",1084.125385,0
"2563",36876,1647,0,3,2,0.469,30,"Walk",1084.125385,0
"2564",36877,14292,0,49,1,11.805,75,"Omnibus",1084.125385,1
"2565",36877,14292,0,49,2,11.805,90,"Omnibus",1084.125385,1
"2567",36877,14294,0,22,1,9.518,60,"Omnibus",1084.125385,0
"2568",36877,14294,0,22,2,9.518,90,"Omnibus",1084.125385,0
"2569",36877,14294,0,22,3,9.977,90,"Tram",1099.334198,1
"2570",36877,14294,0,22,4,9.977,59,"Tram",1099.334198,1
"2571",36877,14295,0,20,1,12.043,70,"Omnibus",1084.125385,0
"2572",36877,14295,0,20,2,6.559,30,"Tram",1099.334198,1
"2573",36877,14295,0,20,3,9.427,59,"Tram",1099.334198,1
"2574",36877,14296,1,19,1,1.061,5,"Walk",1084.125385,1
"2575",36877,14296,1,19,2,1.061,5,"Walk",1084.125385,1
"2576",36877,14296,1,19,3,0.646,5,"Motorcycle",1084.125385,0
"2577",36877,14296,1,19,4,0.646,5,"Motorcycle",1084.125385,0
"2578",36878,1643,0,60,1,1.393,5,"Car",1084.125385,0
"2579",36878,1643,0,60,2,1.393,5,"Car",1084.125385,0
"2581",36885,6758,0,45,1,28.174,90,"Metro",965.574583,1
"2582",36885,6758,0,45,2,28.174,100,"Metro",965.574583,1
"2583",36888,14317,1,35,1,18.796,90,"Car",1084.125385,1
"2584",36888,14317,1,35,2,18.796,90,"Car",1084.125385,1
"2585",36888,14318,0,11,1,2.046,15,"Walk",1084.125385,0
"2586",36888,14318,0,11,2,2.046,15,"Walk",1084.125385,0
"2587",36889,7340,1,66,1,0.447,15,"Omnibus",1084.125385,0
"2588",36889,7340,1,66,2,0.608,15,"Omnibus",1084.125385,0
"2589",36889,7340,1,66,3,0.427,10,"Walk",1084.125385,0
"2590",36889,7341,0,55,1,2.015,45,"Omnibus",1084.125385,1
"2591",36891,13043,1,51,1,4.427,40,"Car",1084.125385,0
"2592",36891,13043,1,51,2,4.427,40,"Car",1084.125385,0
"2593",36892,17128,1,66,1,0.543,10,"Walk",1084.125385,1
"2594",36892,17128,1,66,2,0.543,15,"Walk",1084.125385,1
"2595",36893,14423,0,24,1,8.452,45,"Car",1084.125385,1
"2596",36893,14423,0,24,2,8.452,45,"Car",1084.125385,1
"2599",36902,16184,0,55,1,10.849,60,"Omnibus",1084.125385,1
"2600",36902,16184,0,55,2,10.849,165,"Omnibus",1084.125385,1
"2601",36902,16185,1,60,1,8.959,100,"Omnibus",1084.125385,1
"2602",36902,16185,1,60,2,8.959,140,"Omnibus",1084.125385,1
"2603",36902,16186,0,19,1,4.931,30,"Omnibus",1084.125385,0
"2604",36902,16186,0,19,2,4.931,40,"Omnibus",1084.125385,0
"2605",36902,16187,1,30,1,2.43,40,"Walk",1084.125385,0
"2606",36902,16187,1,30,2,2.43,40,"Walk",1084.125385,0
"2608",36902,16189,0,11,1,2.265,10,"Walk",1084.125385,0
"2609",36902,16189,0,11,2,2.265,10,"Walk",1084.125385,0
